genotype,replicate id,time point,cell label,angleGiniCoeff,lengthGiniCoeff,labelledImageArea,originalPolygonArea,regularPolygonArea,ratio_originalPolygonArea_labelledImageArea,ratio_regularPolygonArea_labelledImageArea,ratio_regularPolygonArea_originalPolygonArea
WT inflorescence meristem,P8,T1,3284,0.1223324064525877,0.2160836805620461,26.8992,26.5248,29.8848719242255,0.9860813704496787,1.1109948223079311,1.1266766167596174
WT inflorescence meristem,P8,T1,3636,0.0530441897273404,0.2981050599940277,31.707,34.4473,36.511263866004384,1.0864257104109503,1.1515206063646635,1.0599165643172146
WT inflorescence meristem,P8,T1,3380,0.0701168754565036,0.2223632604376501,40.5709,37.7774,41.55628172241268,0.9311452297089786,1.0242878940918905,1.1000302223660887
WT inflorescence meristem,P8,T1,3316,0.1002632335429768,0.1688460371931579,31.5377,31.8664,33.735401146017416,1.0104224467859102,1.0696848897039866,1.0586511543825916
WT inflorescence meristem,P8,T1,3660,0.1415243748590658,0.2708220579608297,29.3437,27.8735,32.52329542050891,0.9498972522210901,1.108357004076136,1.1668177810647715
WT inflorescence meristem,P8,T1,3532,0.036428036846526,0.2180931497359385,24.5593,23.5634,25.970754031046013,0.9594491699681995,1.0574712646959,1.1021649690217037
WT inflorescence meristem,P8,T1,3308,0.086227108241143,0.2532553531982183,31.9579,31.2271,37.84158998929512,0.9771324148332651,1.1841075286328302,1.2118189005477653
WT inflorescence meristem,P8,T1,3564,0.0603272633566913,0.1942721815334677,34.956,35.444,39.055667475391424,1.0139604073692643,1.1172807951536623,1.1018978522568394
WT inflorescence meristem,P8,T1,3484,0.0571210870380192,0.1913994960546603,28.7031,28.7657,31.21164613430965,1.0021809490960907,1.0873963486281848,1.0850299535317982
WT inflorescence meristem,P8,T1,3420,0.0814033411623035,0.2009515612860167,38.6315,40.4286,43.133795127857766,1.0465190323958429,1.1165446624608872,1.0669129064043217
WT inflorescence meristem,P8,T1,3292,0.091178907349735,0.3114284369076742,30.5442,30.9953,35.37662428758028,1.014768761336031,1.1582108645039084,1.1413544726968372
WT inflorescence meristem,P8,T1,3548,0.0903902447355134,0.171165841951291,27.0333,26.8431,29.94459646674996,0.9929642330015204,1.1076929737305456,1.1155416649623167
WT inflorescence meristem,P8,T1,3644,0.1252280326614652,0.194322488296323,35.9555,35.8577,38.65442932900001,0.997279971075357,1.075063045403346,1.0779952235921437
WT inflorescence meristem,P8,T1,3330,0.0940566241337831,0.2289410389416833,36.4299,38.2351,43.953813725099046,1.0495527025877096,1.2065312758228555,1.1495671183048832
WT inflorescence meristem,P8,T1,3650,0.0603182905407536,0.2315350391358781,44.5696,44.6288,48.09543547667991,1.0013282596209074,1.0791085286087359,1.0776770936408757
WT inflorescence meristem,P8,T1,3394,0.0594910150449956,0.216105652453245,33.5575,31.6417,35.39981676270817,0.9429099307159354,1.0549002983746756,1.1187710130210504
WT inflorescence meristem,P8,T1,3522,0.0876999921749049,0.1438665156834033,38.4104,38.7763,41.17741410187677,1.0095260658571636,1.072038148571136,1.0619222076855392
WT inflorescence meristem,P8,T1,3362,0.0627909375992114,0.1241441282687296,34.0179,32.7371,33.89649629006444,0.9623492337857422,0.996431181526915,1.0354153633053766
WT inflorescence meristem,P8,T1,3490,0.1294369137497192,0.3105439148317772,27.0657,26.1082,31.692488578476755,0.9646231207764809,1.170946569956689,1.2138902175744308
WT inflorescence meristem,P8,T1,3554,0.1096606503531761,0.2554470121296985,37.649,35.8382,39.59446111402259,0.9519031049961486,1.0516736464188317,1.104811656668655
WT inflorescence meristem,P8,T1,3346,0.1265736970526542,0.2277200647873684,30.3968,29.8896,33.72094433234223,0.9833140330561112,1.109358364444357,1.1281831918908993
WT inflorescence meristem,P8,T1,3410,0.0789345274468815,0.2093579797882642,38.7872,38.6868,41.691319068808895,0.997411517201551,1.0748731300225047,1.0776626412318646
WT inflorescence meristem,P8,T1,3282,0.0838212202717249,0.1457945961279891,31.8143,34.0452,38.10578577244731,1.0701225549517042,1.1977565362886284,1.1192704337894126
WT inflorescence meristem,P8,T1,3634,0.1117265695700691,0.248215375993698,26.2629,26.1002,28.693160634809797,0.9938049491868759,1.092535882739903,1.0993463894839808
WT inflorescence meristem,P8,T1,3378,0.0671560695562312,0.2210024310139931,30.4893,29.7419,33.17756912312954,0.9754864821429158,1.088170903337549,1.1155161278576533
WT inflorescence meristem,P8,T1,3338,0.0722582773052939,0.2212525706075095,41.1941,40.7546,44.11685922707587,0.9893309964291004,1.070950918385785,1.0825001159887686
WT inflorescence meristem,P8,T1,3658,0.0838706154777776,0.1771766905004703,37.2708,36.0576,38.60922524843708,0.9674490485849512,1.0359108269325337,1.070765254715707
WT inflorescence meristem,P8,T1,3498,0.1075063999683241,0.2626669687297779,28.0546,27.2704,32.41709665564033,0.9720473647815331,1.155500226545391,1.1887283155230701
WT inflorescence meristem,P8,T1,3354,0.0599702113491895,0.2654685282293038,35.8705,38.3616,41.30597896262004,1.0694470386529322,1.1515306160388072,1.0767532887736704
WT inflorescence meristem,P8,T1,3482,0.1033973401291529,0.2239371315996321,29.6803,29.0643,32.16522147015331,0.9792454928016227,1.0837229229540575,1.1066917651604653
WT inflorescence meristem,P8,T1,3290,0.0883249917888,0.34369178017951,28.951,30.4245,35.450022696661605,1.0508963420952644,1.2244835306780977,1.1651801244609314
WT inflorescence meristem,P8,T1,3514,0.0780956712029544,0.3229738586193014,27.728,27.4709,31.386026094490703,0.9907277841892671,1.131925349628199,1.1425190326669568
WT inflorescence meristem,P8,T1,3578,0.0702556419805344,0.1665479326127119,38.8898,37.0936,38.515314060092535,0.9538130820935052,0.9903705871486234,1.0383277454895867
WT inflorescence meristem,P8,T1,3334,0.1358757817638761,0.4139959287563051,36.5961,39.5439,49.0175864538847,1.0805495667571134,1.3394210436053213,1.2395739027734922
WT inflorescence meristem,P8,T1,3606,0.0694251626955353,0.0817655898957165,19.6797,17.3629,17.826640087764734,0.8822746281701448,0.9058390162332115,1.0267086769931713
WT inflorescence meristem,P8,T1,3478,0.0570048355718646,0.1577914633997147,28.4749,29.072,30.136964021122296,1.0209693449318522,1.0583694418987353,1.0366319489929243
WT inflorescence meristem,P8,T1,3542,0.1518346559584643,0.2758361309809021,29.2427,25.1543,30.60783876939274,0.8601907484602995,1.0466830617348173,1.216803439944373
WT inflorescence meristem,P8,T1,3638,0.0555954433269834,0.2270236021147264,41.421,46.8925,52.82890863336368,1.1320948311243089,1.2754136460578858,1.1265961216263514
WT inflorescence meristem,P8,T1,3574,0.059322205334294,0.2512909112430699,40.9036,43.8795,49.54678920107087,1.07275398742409,1.2113063202522731,1.1291557378974435
WT inflorescence meristem,P8,T1,3598,0.0615209562913135,0.2269727531255567,44.2896,45.2865,49.055903629188265,1.0225086702070012,1.1076167684781137,1.0832345981515081
WT inflorescence meristem,P8,T1,3662,0.0716488700372417,0.2493374362594682,36.8751,38.6454,44.795869740183456,1.048008005402019,1.2147999528186622,1.1591514058641768
WT inflorescence meristem,P8,T1,3534,0.0553524634563189,0.2584014088740486,36.2681,39.1394,43.13269254126361,1.0791687460881603,1.1892735638553884,1.1020274337691331
WT inflorescence meristem,P8,T1,3630,0.0755443178528309,0.1657933544655197,41.5154,42.6969,45.14842966719856,1.0284593187106472,1.0875104098045199,1.0574170412184154
WT inflorescence meristem,P8,T1,3374,0.0984257472306172,0.1620701990370444,44.7836,43.5024,45.96777418734306,0.9713913128913263,1.0264421392505976,1.0566721419356877
WT inflorescence meristem,P8,T1,3566,0.0962318731355824,0.1124144234174102,20.8707,19.0725,20.014642291488443,0.913840934899165,0.9589827984441558,1.0493979442384815
WT inflorescence meristem,P8,T1,3614,0.1101934575849871,0.1253689460527572,36.3923,35.7586,39.04279502266238,0.9825869758163128,1.0728312039267203,1.091843501218235
WT inflorescence meristem,P8,T1,3358,0.1175038164153024,0.1194608578465765,42.0172,41.7089,46.20649365768462,0.9926625286787315,1.0997042558210595,1.1078329483080258
WT inflorescence meristem,P8,T1,3486,0.114858301699337,0.1384211879386484,51.5596,48.8481,52.8283103945467,0.9474103755653651,1.024606676439435,1.081481375827242
WT inflorescence meristem,P8,T1,3585,0.0637535807532513,0.2196993467632995,28.7455,27.7212,31.678482123946495,0.9643665965107582,1.1020327398704666,1.1427529156005691
WT inflorescence meristem,P8,T1,3649,0.0383122142814477,0.102899375563557,20.2278,20.699,21.14176099368148,1.0232946736669337,1.0451834106369196,1.0213904533398463
WT inflorescence meristem,P8,T1,3521,0.090579035785037,0.1301425116005857,30.0126,29.9169,31.226710784294145,0.9968113392375202,1.0404533690614657,1.0437816346043256
WT inflorescence meristem,P8,T1,3553,0.049976261990624,0.1766881241702276,37.4552,35.8212,37.37062344959097,0.956374548794293,0.9977419276786929,1.0432543703056005
WT inflorescence meristem,P8,T1,3281,0.0914763374767542,0.1860776689042025,31.1042,32.9653,35.14094526724023,1.0598343632049692,1.1297813564483326,1.0659980424033826
WT inflorescence meristem,P8,T1,3377,0.1266190517193215,0.2075290208359436,35.9058,35.9254,40.29403438094169,1.000545872811635,1.1222151958998738,1.1216029433476506
WT inflorescence meristem,P8,T1,3337,0.09333286716596,0.2789007137217076,26.3351,24.5972,28.454460526523423,0.9340082247646677,1.0804766462448756,1.1568170574912358
WT inflorescence meristem,P8,T1,3657,0.0705785228915295,0.242291585066922,30.9366,30.803,36.25454107407565,0.9956814905322499,1.171898045489021,1.1769808484263107
WT inflorescence meristem,P8,T1,3369,0.083828697580302,0.2401871864710905,45.9142,46.0356,50.03613744834997,1.0026440621855548,1.089774785324583,1.0869009516189638
WT inflorescence meristem,P8,T1,3353,0.081249628863404,0.1794219568624832,40.9122,42.5245,45.5175141590588,1.039408782710292,1.1125657911102018,1.0703832886702676
WT inflorescence meristem,P8,T1,3641,0.0806339268641592,0.2751058949764402,43.6664,43.0169,46.07341178920053,0.9851258633640511,1.0551227440137159,1.0710537437425878
WT inflorescence meristem,P8,T1,3385,0.0703450398855846,0.1952305900675974,35.0715,35.8347,38.347873267243536,1.0217612591420384,1.0934198214288962,1.070132393106222
WT inflorescence meristem,P8,T1,3513,0.1029224774501945,0.2636435973829016,31.2557,30.5504,38.484771048625454,0.9774345159442918,1.231288086609017,1.2597141460873003
WT inflorescence meristem,P8,T1,3577,0.0764723858437261,0.3336945255676695,34.5814,36.2313,42.183371716067526,1.047710619003279,1.2198283388199298,1.164279827554284
WT inflorescence meristem,P8,T1,3589,0.1448074246582955,0.1940642248970948,26.6216,26.0191,29.0648971344131,0.9773680019232504,1.0917787486256687,1.1170600495179732
WT inflorescence meristem,P8,T1,3269,0.0893942504254997,0.114434522365698,37.8026,38.3308,40.52701224980944,1.0139725838963458,1.0720694409857905,1.0572962800100554
WT inflorescence meristem,P8,T1,3365,0.0938442296280419,0.3166945503402017,28.1907,28.5368,34.931053640131346,1.0122770984757385,1.2390984842565578,1.2240704507909557
WT inflorescence meristem,P8,T1,3605,0.0467163474791347,0.2076098320257335,39.782,44.1077,46.71184162914511,1.108735106329496,1.1741954056896364,1.0590405219303005
WT inflorescence meristem,P8,T1,3637,0.0651459531288538,0.2074128477366718,31.578,30.4099,33.19635429294889,0.9630090569383748,1.0512494234260843,1.0916298407080882
WT inflorescence meristem,P8,T1,3381,0.0944350947448178,0.2275089809963237,27.4732,26.4225,29.29321920651236,0.9617554562264317,1.0662470773885955,1.1086467672064477
WT inflorescence meristem,P8,T1,3317,0.1644906594276784,0.180682046521135,28.1065,23.3533,26.651008824509425,0.8308860939640297,0.9482151397189058,1.1412095431698914
WT inflorescence meristem,P8,T1,3597,0.0660378180537483,0.1668970185733573,31.028,33.7626,35.77931212426486,1.088133298955782,1.1531298222336233,1.059732133315114
WT inflorescence meristem,P8,T1,3533,0.0851515471668603,0.3230467845503907,31.5127,30.9028,35.712177484031486,0.9806458983203598,1.1332630172607072,1.155629181952169
WT inflorescence meristem,P8,T1,3373,0.1166689879491538,0.1767749012261729,50.64,50.5225,55.81758812192712,0.9976796998420221,1.1022430513808674,1.104806534156606
WT inflorescence meristem,P8,T1,3565,0.114494294654991,0.2694564978240993,37.1665,36.5222,41.05958120886868,0.9826644962533464,1.1047470493285265,1.1242362510710933
WT inflorescence meristem,P8,T1,3613,0.0985420260192946,0.202719995914578,30.0796,30.8928,32.73597409764211,1.0270349339751859,1.0883114834519776,1.0596635493591422
WT inflorescence meristem,P8,T1,3357,0.0804272223830567,0.1218108638121329,24.502,19.8854,21.231714581516545,0.8115827279405763,0.8665298580326727,1.067703671111295
WT inflorescence meristem,P8,T1,3421,0.0805289467900831,0.1498224106911056,34.6546,32.2424,33.28377895802779,0.9303930791294662,0.9604433165590653,1.0322984318173518
WT inflorescence meristem,P8,T1,3645,0.070571818335608,0.0985102400023762,25.9688,23.8202,24.64734199556064,0.9172622531653368,0.949113628491137,1.0347243933955483
WT inflorescence meristem,P8,T1,3517,0.0329771617785505,0.2215372267333391,34.8609,37.6255,40.00561353744728,1.0793037471780706,1.1475783338194734,1.0632579909223074
WT inflorescence meristem,P8,T1,3453,0.1619229575649114,0.2617244823589181,25.2164,23.238,26.77053318818276,0.9215431227296521,1.0616318423003586,1.152015370865942
WT inflorescence meristem,P8,T1,3581,0.0772202121386437,0.1792749192742203,30.4256,29.005,30.63567138593774,0.9533090555321834,1.0069044287027287,1.0562203546263658
WT inflorescence meristem,P8,T1,3459,0.0971775710198824,0.1960587582460454,26.1824,25.0935,27.529445680005924,0.9584109936445856,1.0514485180887132,1.097074767569527
WT inflorescence meristem,P8,T1,3651,0.0866283736384255,0.1184976542129786,31.4576,32.1061,33.914697064626885,1.020615050099181,1.0781082175571846,1.056331882870448
WT inflorescence meristem,P8,T1,3395,0.0919753418174215,0.3383213528149232,23.9763,24.4319,31.580823653035097,1.0190020979050145,1.3171683559613077,1.2926061277688226
WT inflorescence meristem,P8,T1,3523,0.1107285645671269,0.1239436185045864,28.694,27.1553,28.71311567541412,0.9463755488952394,1.0006661906814707,1.0573669108945258
WT inflorescence meristem,P8,T1,3619,0.1378858943566651,0.228645620155757,31.7743,29.5144,33.054032397288346,0.9288764819366594,1.0402757070112747,1.1199289972788993
WT inflorescence meristem,P8,T1,3555,0.1179832258602438,0.1126888743983735,43.7295,43.1903,47.7417507987706,0.9876696509221463,1.091751581855969,1.1053813193881636
WT inflorescence meristem,P8,T1,3603,0.0853691888640136,0.137664499929466,37.6187,36.8687,39.120458342337045,0.9800631069122537,1.039920527353073,1.0610750675325424
WT inflorescence meristem,P8,T1,3347,0.0251961677133664,0.2324474749810079,39.5593,42.5209,44.82853932011045,1.0748648231894902,1.133198497448399,1.0542707073488673
WT inflorescence meristem,P8,T1,3475,0.1009114994576736,0.1780496769446278,33.5422,34.6564,37.94484114994469,1.0332178569086106,1.1312567795178816,1.0948869804695438
WT inflorescence meristem,P8,T1,3283,0.1208509051398765,0.1504928896312445,41.1973,40.4267,44.02461521388827,0.9812948906845836,1.068628653185725,1.0889984889661604
WT inflorescence meristem,P8,T1,3635,0.1132348524110439,0.3493000847393508,32.3629,35.5908,42.01858487473719,1.099740752528358,1.298356601996026,1.1806024274457778
WT inflorescence meristem,P8,T1,3507,0.0875191214511839,0.1573368095212862,42.8734,45.115,47.70476187114139,1.0522841668726997,1.11268903028781,1.057403565801649
WT inflorescence meristem,P8,T1,3659,0.0926049509938966,0.2917231720469974,45.0645,47.1472,52.84248789601992,1.0462159793185322,1.1725967867394493,1.1207980091292786
WT inflorescence meristem,P8,T1,3403,0.0798141602393441,0.2438822845412738,34.2955,33.5129,36.678010291242295,0.9771806796810079,1.0694700555828693,1.0944445360217199
WT inflorescence meristem,P8,T1,3371,0.0867848226931272,0.2002213067114495,35.6094,36.8111,39.74707199453663,1.033746707330087,1.116196060437318,1.07975779030066
WT inflorescence meristem,P8,T1,3499,0.1152740019718291,0.2110925098748436,24.6453,23.4297,25.513743373440725,0.9506761938381761,1.0352376872442506,1.0889487860894815
WT inflorescence meristem,P8,T1,3307,0.0793704305036218,0.1341115922918526,40.912,39.4093,41.49149065057873,0.963269945248338,1.0141643197736296,1.0528350072337933
WT inflorescence meristem,P8,T1,3563,0.0924946016673771,0.2317961916086902,31.6774,32.7236,39.8855566785302,1.0330267004236457,1.2591171206768927,1.2188621263714934
WT inflorescence meristem,P8,T1,3483,0.0855737665945159,0.2647293069161036,32.6803,33.6622,36.750456291770384,1.0300456238161828,1.1245446428512094,1.0917425566888197
WT inflorescence meristem,P8,T1,3451,0.044722060717002,0.1285247168882309,49.4167,52.3969,54.152064841277,1.0603075478532562,1.0958251935332997,1.0334974939600816
WT inflorescence meristem,P8,T1,3579,0.0693949173785194,0.1886341167819154,32.4427,32.1866,34.30746726288087,0.992106082416075,1.0574787937773633,1.065892864200657
WT inflorescence meristem,P8,T1,3591,0.1208258628536444,0.1263901915487892,29.9003,28.6178,31.18583867558553,0.9571074537713667,1.0429941731549692,1.0897357125839697
WT inflorescence meristem,P8,T1,3335,0.1395819821725483,0.2777009630672317,33.7383,34.687,43.28093686541656,1.0281193776805588,1.2828428481997183,1.2477567061266919
WT inflorescence meristem,P8,T1,3655,0.0471685997723743,0.231193139566389,36.5708,37.8567,41.51226737784908,1.0351619324707142,1.135120570997875,1.0965632867589907
WT inflorescence meristem,P8,T1,3271,0.1256797613337501,0.3247004011551918,31.9102,29.7166,33.798073885674896,0.9312570902094002,1.0591620825214163,1.1373465970425585
WT inflorescence meristem,P8,T1,3607,0.1625950462852524,0.1649643857182473,31.7353,28.1929,31.62235435423729,0.8883766657318507,0.9964410090415813,1.1216424828321063
WT inflorescence meristem,P8,T1,3511,0.1066462589693088,0.1516115625385365,23.7688,20.843,22.72938196443356,0.8769058597825722,0.9562696461089143,1.0905043402789214
WT inflorescence meristem,P8,T1,3447,0.0529731284917464,0.2356463379940548,52.5797,54.2618,60.55656010211697,1.0319914339564509,1.1517098823712757,1.1160072113736914
WT inflorescence meristem,P8,T1,3575,0.086302069135695,0.1716610304444578,37.8735,38.4116,40.280869464960944,1.0142078234121483,1.063563427329424,1.048664191675456
WT inflorescence meristem,P8,T1,3279,0.0716005876427262,0.3233040710602446,39.9391,40.5934,45.21957980569333,1.0163824422683536,1.1322132898761696,1.1139638415528959
WT inflorescence meristem,P8,T1,3535,0.0759959170853777,0.0825693605896943,24.3892,22.0801,22.946431325199093,0.9053228478178867,0.940843952454328,1.0392358424644403
WT inflorescence meristem,P8,T1,3631,0.121669381745035,0.1210665746045817,22.3277,22.5178,25.60123802475483,1.0085140878818688,1.1466133110331487,1.1369333604861411
WT inflorescence meristem,P8,T1,3615,0.0904325435587081,0.3067656674388854,26.8113,27.3156,31.22673011771101,1.018809233420237,1.1646854168843366,1.1431830206076752
WT inflorescence meristem,P8,T1,3359,0.1237385950113,0.3236165029603929,37.4909,35.9312,43.607270147704526,0.9583979045581726,1.1631427932566176,1.2136324461110268
WT inflorescence meristem,P8,T1,3487,0.1061398135685947,0.2795074083760601,35.1105,31.7506,36.137689505600505,0.9043049799917403,1.0292559065123112,1.1381734362689369
WT inflorescence meristem,P8,T1,3295,0.0497853357548945,0.1419816479961042,33.5646,33.3793,34.18687268510962,0.9944793025985712,1.0185395531336474,1.0241938172792604
WT inflorescence meristem,P8,T1,3551,0.1155968654509082,0.2916299131399324,26.4133,26.7506,30.575933269566224,1.0127700817391239,1.157596107626318,1.1429999054064666
WT inflorescence meristem,P8,T1,3519,0.1094278139538053,0.2004957527456206,30.1614,29.0208,31.54054755136493,0.9621834530227377,1.0457255814174717,1.086825571705981
WT inflorescence meristem,P8,T2,2880,0.0646703884612408,0.230797902006263,44.05,46.656,52.69429911877719,1.0591600454029513,1.1962383454886991,1.1294217060780434
WT inflorescence meristem,P8,T2,2848,0.030682402886508,0.2105202918565188,35.9993,37.3474,39.70121439830982,1.037447950376813,1.1028329550382876,1.063024853090438
WT inflorescence meristem,P8,T2,2720,0.0726548298755175,0.2743038529881961,50.4921,51.6471,56.23319677460857,1.0228748655730302,1.1137028718276438,1.0887967915838173
WT inflorescence meristem,P8,T2,2656,0.0813253940488832,0.2140118348569909,27.2304,25.8352,29.341787014636807,0.9487631470709208,1.0775378626328225,1.1357290446614234
WT inflorescence meristem,P8,T2,2784,0.1423591425060848,0.2205672925571115,19.4546,17.5312,20.27925131459055,0.9011339220544241,1.0423885001280186,1.1567520372017062
WT inflorescence meristem,P8,T2,2832,0.1280797377455849,0.2397438353628151,53.0625,53.9902,60.03639642775684,1.017483156654888,1.1314279656585506,1.1119869240669018
WT inflorescence meristem,P8,T2,2640,0.109496842035923,0.273263998016853,32.4746,30.5843,34.25754330711017,0.9417914308413343,1.0549027026386828,1.1201022520414123
WT inflorescence meristem,P8,T2,2800,0.0547773498799204,0.1908039841006699,48.8028,49.4467,52.35651476387278,1.0131939151032319,1.0728178457767337,1.0588475017316177
WT inflorescence meristem,P8,T2,2824,0.1163093545244204,0.1842767065826645,28.0077,24.9779,26.72888796459849,0.8918226059262275,0.9543406979008804,1.0701014882995963
WT inflorescence meristem,P8,T2,2696,0.155252365788679,0.2630619310509678,24.2702,22.8734,26.76151219313011,0.942447940272433,1.1026490178544104,1.169984007324233
WT inflorescence meristem,P8,T2,2760,0.086746914414848,0.2141474592666477,28.0486,27.2835,29.504059310224932,0.9727223462133582,1.0518906223563718,1.0813883596395233
WT inflorescence meristem,P8,T2,2792,0.0654557357709782,0.1514585249269985,36.9507,37.2323,38.48638454517605,1.0076209652320525,1.0415603640844708,1.0336827041352816
WT inflorescence meristem,P8,T2,2840,0.0616159922388129,0.0865788542853736,28.5984,24.9401,25.79585966728946,0.8720802562381113,0.9020035969596012,1.0343125996804126
WT inflorescence meristem,P8,T2,2648,0.091123030756433,0.3052016698989476,27.5118,27.1161,29.482140243591868,0.9856170806708394,1.071618005495528,1.087255919678415
WT inflorescence meristem,P8,T2,2616,0.133858181588389,0.1822723093705882,18.9474,17.6558,19.761611232981963,0.9318323358349959,1.0429721878981795,1.119270224684351
WT inflorescence meristem,P8,T2,2872,0.1144749917751476,0.2648599441027173,30.2393,30.3938,33.592493499426624,1.005109245253693,1.1108885952858243,1.1052416446586681
WT inflorescence meristem,P8,T2,2680,0.0901224130951339,0.1571142107250413,28.7437,29.7172,32.37834759824049,1.03386829113858,1.1264502342510005,1.0895490691666945
WT inflorescence meristem,P8,T2,2660,0.0780300686994,0.1528601131308969,45.1152,46.773,48.58396616119062,1.0367459304181297,1.0768868621039165,1.0387181955656173
WT inflorescence meristem,P8,T2,2788,0.1009722609104625,0.2859276782200183,26.2524,25.0081,28.62742598099042,0.9526024287303255,1.0904689087851176,1.1447261479676754
WT inflorescence meristem,P8,T2,2836,0.0603430651282356,0.2277883121009361,35.4887,35.6874,38.5193532182502,1.0055989653044488,1.0853976961187701,1.079354428124498
WT inflorescence meristem,P8,T2,2676,0.0405504465427427,0.1566375602908988,23.1311,21.7199,23.691500021003367,0.9389912282597888,1.0242271236994076,1.0907738995577037
WT inflorescence meristem,P8,T2,2828,0.0604465141236516,0.2895443742638937,22.18,23.2434,28.20091648075774,1.0479440937781785,1.2714570099530091,1.213287061305908
WT inflorescence meristem,P8,T2,2604,0.0599249890756675,0.1658357919551551,30.1951,29.7434,31.80033739809626,0.9850406191733097,1.05316218188038,1.0691560950697048
WT inflorescence meristem,P8,T2,2876,0.0517125809999494,0.2851297530529423,28.5944,28.7306,32.26031552831991,1.0047631704109896,1.1282039675013256,1.1228556148608073
WT inflorescence meristem,P8,T2,2818,0.1054891248642958,0.3044559995612753,48.9533,48.4902,54.56489983330963,0.9905399635979597,1.1146316966028773,1.1252768566289606
WT inflorescence meristem,P8,T2,2882,0.1150519019300371,0.2437135319960122,24.2951,20.3573,25.111813411821583,0.8379179340690097,1.0336163840371755,1.233553241924105
WT inflorescence meristem,P8,T2,2786,0.0200459475372904,0.2376749596298279,28.5456,28.8725,32.406423393980134,1.011451852474637,1.1352510857708416,1.1223975545581482
WT inflorescence meristem,P8,T2,2834,0.0652644161886007,0.1644836038353076,33.6599,34.559,36.15999901324249,1.0267113093027607,1.0742752953289372,1.0463265433965825
WT inflorescence meristem,P8,T2,2826,0.0306730383285846,0.1137461500898009,40.0315,39.3591,40.64801304190952,0.9832032274583764,1.0154006979980645,1.0327475232388323
WT inflorescence meristem,P8,T2,2602,0.0710632220492982,0.1450510229585195,30.9797,32.3444,35.451422159122096,1.0440514272249246,1.144343623699458,1.0960605903687222
WT inflorescence meristem,P8,T2,2666,0.0790256424791337,0.2315425349992107,46.3585,51.6536,55.22212335005952,1.114220693076782,1.1911973715728403,1.0690856658598726
WT inflorescence meristem,P8,T2,2618,0.1011329623324203,0.1879422293783058,38.9095,40.8966,43.83480807562628,1.0510697901540755,1.1265836897319748,1.0718448006833399
WT inflorescence meristem,P8,T2,2874,0.1085343700103668,0.1937676112098048,34.6652,32.3704,35.84175640527111,0.933801045428845,1.0339405630220253,1.1072386008597705
WT inflorescence meristem,P8,T2,2682,0.0731242040722579,0.1313190933580316,24.8772,25.0029,26.02517645341897,1.0050528194491342,1.0461457259425888,1.0408863153241812
WT inflorescence meristem,P8,T2,2822,0.0684112856388986,0.1860570429823538,25.2573,25.1425,27.323619864763938,0.995454779410309,1.0818107978589928,1.0867503177792162
WT inflorescence meristem,P8,T2,2694,0.1112066621355294,0.14710136021154,34.1136,33.6899,36.45438344253829,0.9875797335959853,1.068617309300053,1.0820567423037255
WT inflorescence meristem,P8,T2,2854,0.1032536562195491,0.1731597522708889,35.3276,33.9534,36.102713306335545,0.9611012352947839,1.0219407292410339,1.0633018580270472
WT inflorescence meristem,P8,T2,2646,0.1062393125612724,0.359436513700739,31.0575,30.4007,39.553527459490326,0.9788521291153506,1.2735579959587966,1.3010729180410427
WT inflorescence meristem,P8,T2,2870,0.113805519934765,0.3199162336217829,23.4104,25.056,28.462647540464907,1.0702935447493422,1.215812098061755,1.1359613481986313
WT inflorescence meristem,P8,T2,2830,0.0465052290357085,0.3614325736433247,32.0473,33.7323,44.84376278284192,1.0525785323568602,1.39929924776321,1.3294012795700831
WT inflorescence meristem,P8,T2,2766,0.0963248057540212,0.264508587520955,43.1081,42.7753,51.09881516526041,0.992279873156089,1.1853645872877814,1.19458695006839
WT inflorescence meristem,P8,T2,2670,0.1092376956325217,0.2582754383968153,28.106,27.7554,31.403858427260257,0.9875257952038711,1.117336455819407,1.131450399823467
WT inflorescence meristem,P8,T2,2846,0.1398209909879102,0.2311686419852309,26.8851,26.0581,29.8016722666692,0.9692394672141817,1.1084828498562103,1.1436625182445843
WT inflorescence meristem,P8,T2,2654,0.1305480773281749,0.2272739356826671,20.7373,18.773,21.164314635677385,0.9052769646964648,1.02059162165168,1.1273805271228565
WT inflorescence meristem,P8,T2,2782,0.1511254909720814,0.1935347497907121,37.009,34.5291,38.325205712358176,0.9329919749250182,1.0355644765424135,1.1099393182086466
WT inflorescence meristem,P8,T2,2814,0.1139128190283722,0.3242738948509382,29.4105,31.6011,39.69138763000597,1.0744836027949203,1.3495652107242642,1.2560128486035604
WT inflorescence meristem,P8,T2,2689,0.0810026225479114,0.1791519576257938,41.44,39.313,41.95853847002832,0.94867277992278,1.012512993967865,1.0672942403283474
WT inflorescence meristem,P8,T2,2881,0.0374095655184304,0.1209772482444358,27.9607,26.146,27.20855304637021,0.9350981913900582,0.9730998525205095,1.0406392200095698
WT inflorescence meristem,P8,T2,2753,0.0658272783525334,0.3636514957141917,27.3003,29.8725,37.3877826507579,1.0942187448489578,1.369500798553785,1.251578630873141
WT inflorescence meristem,P8,T2,2849,0.1117700597584485,0.1643682987731474,35.116,34.2134,36.38216915136935,0.9742966169267571,1.036056759066219,1.063389465863356
WT inflorescence meristem,P8,T2,2833,0.0792511787342889,0.1342732372147231,44.526,44.8997,50.03596946022167,1.0083928491218614,1.1237472366756875,1.1143942935080116
